RTCData,RTCHora,GPSData,GPSHora,Lat,Long,Altgps,Vel,GPSUpdate,Ax,Ay,Az,Gx,Gy,Gz,indiceAmostra,LatLogger,LongLogger,ElevationLogger,DataLogger,HoraLogger,SpeedLogger,SatellitesLogger,Seconds,LatInter,LongInter,Ax_SMA,Ay_SMA,Az_SMA,Gx_SMA,Gy_SMA,Gz_SMA,Ax_Butter,Ay_Butter,Az_Butter,Gx_Butter,Gy_Butter,Gz_Butter,Ax_Comp,Ay_Comp,Az_Comp,Gx_Comp,Gy_Comp,Gz_Comp
2024-04-09,10:19:08,9/4/2024,13:14:27,,,0.0,0.0,0,0.46,0.86,-1.36,-2.81,5.98,-6.84,9,-3.74512159,-38.57312379,11.73,2024-04-09,10:19:08,6.01,37,37148.0,-3.745099774,-38.57314836,-0.08600000000000006,0.09200000000000019,-0.522000000000001,-3.757999999999998,25.365999999999985,5.4440000000000035,0.31001260244309936,-0.08333366146967822,0.2743845025631005,-2.8041480194840798,6.230924791098381,9.228955225230038,0.009200000000000009,0.017200000000000014,-0.027200000000000026,-2.7538,5.8604,-6.7032
2024-04-09,10:19:08,9/4/2024,13:14:27,,,0.0,0.0,0,-0.94,-1.17,-0.44,-14.71,39.86,-11.66,10,-3.74512159,-38.57312379,11.73,2024-04-09,10:19:08,6.01,37,37148.0,-3.745096138,-38.573152455,-0.24800000000000005,-0.29799999999999977,-0.460000000000001,-7.6279999999999974,36.19399999999998,-0.8059999999999959,-0.3950983063286854,-0.0691950356484078,-0.8904469908814953,-14.69549533056412,47.58546564502903,-9.741818426655126,-0.018800000000000015,-0.023400000000000018,-0.008800000000000007,-14.4158,39.062799999999996,-11.4268
2024-04-09,10:19:08,9/4/2024,13:14:27,,,0.0,0.0,0,0.13,0.35,-0.29,-6.16,41.93,-2.14,1,-3.74512159,-38.57312379,11.73,2024-04-09,10:19:08,6.01,37,37148.0,-3.745092502,-38.57315655,-0.03200000000000005,-0.4339999999999997,-0.264000000000001,-8.029999999999998,31.053999999999984,-1.441999999999996,-0.5254171225473143,-0.8276179222151493,-0.4380920008423743,-7.113172048651909,42.53442412270075,-10.753103697461258,0.0026000000000000025,0.007000000000000005,-0.005800000000000005,-6.0368,41.0914,-2.0972
2024-04-09,10:19:08,9/4/2024,13:14:27,,,0.0,0.0,0,-0.6,-2.44,-0.02,15.69,-14.95,1.1,2,-3.74512159,-38.57312379,11.73,2024-04-09,10:19:08,6.01,37,37148.0,-3.745088866,-38.573160645,-0.06000000000000004,-0.7299999999999998,0.25799999999999895,-1.8899999999999981,20.617999999999988,4.722000000000004,-0.20802029192396002,-0.941081147939474,-0.03396365719471492,19.04404050077713,-30.527804408578575,3.4180710636986484,-0.01200000000000001,-0.048800000000000045,-0.00040000000000000034,15.376199999999999,-14.651,1.078
2024-04-09,10:19:09,9/4/2024,13:14:27,,,0.0,0.0,0,0.15,1.83,-0.54,19.35,-36.87,9.58,3,-3.74508523,-38.57316474,11.808,2024-04-09,10:19:09,6.34,37,37149.0,-3.74508523,-38.57316474,-0.16000000000000003,-0.1139999999999998,-0.530000000000001,2.272000000000002,7.189999999999986,-1.991999999999996,0.12047667767805968,0.006114383064981688,-0.27934835759753296,17.038481040692634,-28.404527036348384,14.913037686977425,0.0030000000000000027,0.036600000000000035,-0.010800000000000011,18.963,-36.1326,9.3884
2024-04-09,10:19:09,9/4/2024,13:14:27,,,0.0,0.0,0,0.31,-0.28,-0.23,-2.5,12.45,10.62,4,-3.74508523,-38.57316474,11.808,2024-04-09,10:19:09,6.34,37,37149.0,-3.745081405,-38.573168971,-0.19000000000000006,-0.34199999999999975,-0.30400000000000105,2.3340000000000023,8.483999999999986,1.500000000000004,0.20290890228068156,1.241659791940463,-0.3439262664236889,-8.979916615201212,45.31490723382882,5.4942094169275855,0.006200000000000006,-0.005600000000000005,-0.004600000000000004,-2.45,12.200999999999999,10.407599999999999
2024-04-09,10:19:09,9/4/2024,13:14:27,,,0.0,0.0,0,-0.07,1.06,-0.68,-20.08,66.59,-24.48,5,-3.74508523,-38.57316474,11.808,2024-04-09,10:19:09,6.34,37,37149.0,-3.74507758,-38.573173202,-0.01600000000000007,0.10400000000000023,-0.35200000000000103,1.2600000000000022,13.829999999999988,-1.0639999999999965,-0.10251197815965939,0.6450508697813793,-0.7113773244796548,-1.522502042558083,-12.051780772764834,-22.091193380355403,-0.0014000000000000013,0.02120000000000002,-0.013600000000000013,-19.678399999999996,65.2582,-23.9904
2024-04-09,10:19:09,9/4/2024,13:14:27,,,0.0,0.0,0,-0.51,-1.45,-0.37,53.41,-241.21,-8.79,6,-3.74508523,-38.57316474,11.808,2024-04-09,10:19:09,6.34,37,37149.0,-3.745073755,-38.573177433000005,-0.14400000000000007,-0.2559999999999998,-0.36800000000000105,13.174000000000001,-42.798000000000016,-2.3939999999999957,-0.2793034082386484,-2.1360936447558645,-0.8426676993442596,29.467896558826332,-154.50418699506085,-18.267254877376544,-0.01020000000000001,-0.029000000000000026,-0.007400000000000006,52.3418,-236.38580000000002,-8.614199999999999
2024-04-09,10:19:09,9/4/2024,13:14:27,,,0.0,0.0,0,0.29,-3.15,-1.62,-0.67,-54.63,-6.29,7,-3.74508523,-38.57316474,11.808,2024-04-09,10:19:09,6.34,37,37149.0,-3.74506993,-38.573181664,0.033999999999999905,-0.3979999999999997,-0.688000000000001,9.902000000000003,-50.734000000000016,-3.8719999999999954,0.006555174918599216,-2.4712725571725196,-0.2316025464318301,17.79627653452913,-107.6562258072545,19.070888706249093,0.005800000000000005,-0.06300000000000006,-0.03240000000000003,-0.6566000000000001,-53.5374,-6.1642
2024-04-09,10:19:09,9/4/2024,13:14:27,,,0.0,0.0,0,-0.15,0.82,0.43,-17.76,65.31,42.66,8,-3.74508523,-38.57316474,11.808,2024-04-09,10:19:09,6.34,37,37149.0,-3.745066105,-38.573185895,-0.02600000000000009,-0.5999999999999998,-0.494000000000001,2.4800000000000018,-30.298000000000012,2.744000000000004,0.04752802274141004,1.236652287254432,-1.098816639319967,-24.724227605373976,76.70559986623962,12.837706798692754,-0.0030000000000000027,0.016400000000000015,0.008600000000000007,-17.4048,64.0038,41.806799999999996
2024-04-09,10:19:09,9/4/2024,13:14:27,,,0.0,0.0,0,-0.25,3.53,-2.59,-21.73,84.66,-26.79,9,-3.74508523,-38.57316474,11.808,2024-04-09,10:19:09,6.34,37,37149.0,-3.74506228,-38.573190126,-0.13800000000000007,0.1620000000000002,-0.9660000000000011,-1.3659999999999983,-15.856000000000012,-4.737999999999996,-0.3424364868347279,2.351550380709582,-2.460755119987239,-26.10481729736525,98.95410629719242,-20.12322758533905,-0.0050000000000000044,0.07060000000000007,-0.05180000000000004,-21.2954,82.96679999999999,-26.254199999999997
2024-04-09,10:19:09,9/4/2024,13:14:27,,,0.0,0.0,0,-0.23,-1.41,-1.87,-1.89,12.27,-14.89,10,-3.74508523,-38.57316474,11.808,2024-04-09,10:19:09,6.34,37,37149.0,-3.745058455,-38.573194357,-0.1700000000000001,-0.33199999999999974,-1.204000000000001,2.272000000000001,-26.72000000000001,-2.819999999999996,-0.22125386804445327,-0.9928060318378576,0.11445920695983304,11.126229004915633,-18.842264951331185,15.701575379081275,-0.004600000000000004,-0.028200000000000024,-0.03740000000000004,-1.8521999999999998,12.0246,-14.5922
2024-04-09,10:19:09,9/4/2024,13:14:27,,,0.0,0.0,0,0.32,-2.53,6.86,37.84,-78.98,111.08,1,-3.74508523,-38.57316474,11.808,2024-04-09,10:19:09,6.34,37,37149.0,-3.74505463,-38.573198588,-0.00400000000000007,-0.5479999999999997,0.24199999999999894,-0.8419999999999973,5.725999999999982,21.154000000000003,0.40817620417153555,-1.2945746912748983,3.7571518477102157,20.637732137271787,-31.590706609642247,62.38926091514711,0.0064000000000000055,-0.05060000000000004,0.13720000000000013,37.083200000000005,-77.4004,108.8584
2024-04-09,10:19:09,9/4/2024,13:14:27,,,0.0,0.0,0,0.54,4.31,-0.74,-22.16,101.01,-24.6,2,-3.74508523,-38.57316474,11.808,2024-04-09,10:19:09,6.34,37,37149.0,-3.745050805,-38.573202819,0.045999999999999944,0.9440000000000002,0.41799999999999893,-5.139999999999998,36.853999999999985,17.492000000000008,0.363414198965002,2.2850796824457973,1.7169564242089792,-7.721650012424036,51.36187669650827,7.779036885398258,0.010800000000000011,0.08620000000000007,-0.014800000000000013,-21.7168,98.9898,-24.108
2024-04-09,10:19:10,9/4/2024,13:14:27,,,0.0,0.0,0,-0.55,1.09,-1.88,-18.55,39.73,-59.08,3,-3.74504698,-38.57320705,11.817,2024-04-09,10:19:10,6.52,37,37150.0,-3.74504698,-38.57320705,-0.03400000000000007,0.9980000000000002,-0.04400000000000097,-5.2979999999999965,31.737999999999982,-2.8559999999999945,-0.3618667908425045,2.2741323704415075,-2.6985864250910936,-23.91012114230959,63.018353053733314,-59.64602068589224,-0.011000000000000012,0.02180000000000002,-0.03760000000000003,-18.179000000000002,38.935399999999994,-57.898399999999995
2024-04-09,10:19:10,9/4/2024,13:14:27,,,0.0,0.0,0,-0.46,-1.39,-1.26,-4.33,-14.22,-1.22,4,-3.74504698,-38.57320705,11.817,2024-04-09,10:19:10,6.52,37,37150.0,-3.74504311,-38.573211571,-0.07600000000000008,0.014000000000000234,0.22199999999999895,-1.8179999999999967,11.961999999999982,2.2580000000000053,-0.6046792307494967,-1.024594128042832,-1.939991575749572,-8.952814211768171,5.482588527462337,-20.524925251824993,-0.009200000000000009,-0.027800000000000023,-0.02520000000000002,-4.2434,-13.9356,-1.1956
2024-04-09,10:19:10,9/4/2024,13:14:27,,,0.0,0.0,0,-0.49,0.35,-0.12,-0.55,24.96,18.74,5,-3.74504698,-38.57320705,11.817,2024-04-09,10:19:10,6.52,37,37150.0,-3.74503924,-38.573216092,-0.12800000000000006,0.3660000000000002,0.571999999999999,-1.5499999999999967,14.499999999999982,8.984000000000005,-0.3320339832662802,-1.0153663984696804,1.4966081820909447,9.206605099219978,-23.372215357502586,39.540512177714845,-0.009800000000000008,0.007000000000000005,-0.002400000000000002,-0.539,24.4608,18.365199999999998
2024-04-09,10:19:10,9/4/2024,13:14:27,,,0.0,0.0,0,-0.13,0.11,3.2,18.43,-46.26,32.35,6,-3.74504698,-38.57320705,11.817,2024-04-09,10:19:10,6.52,37,37150.0,-3.74503537,-38.573220613,-0.21800000000000005,0.8940000000000003,-0.16000000000000103,-5.431999999999998,21.04399999999998,-6.761999999999995,-0.39171753161108425,1.6253688094243646,1.184233532622802,9.830236156982117,-2.721606298135134,16.877120141303106,-0.0026000000000000025,0.002200000000000002,0.06400000000000006,18.0614,-45.334799999999994,31.703
2024-04-09,10:19:10,9/4/2024,13:14:27,,,0.0,0.0,0,-0.91,2.9,-2.82,-4.64,45.04,-36.68,7,-3.74504698,-38.57320705,11.817,2024-04-09,10:19:10,6.52,37,37150.0,-3.7450315,-38.573225134,-0.5080000000000001,0.6120000000000002,-0.5760000000000011,-1.927999999999998,9.849999999999982,-9.177999999999994,-0.5653774795948536,1.6432416300284114,-1.0222304378646456,-0.6831068691416307,30.251271529637823,-24.721581656737172,-0.018200000000000018,0.05800000000000005,-0.05640000000000005,-4.547199999999999,44.139199999999995,-35.9464
2024-04-09,10:19:10,9/4/2024,13:14:27,,,0.0,0.0,0,0.11,-1.84,0.52,-8.24,44.74,-1.59,8,-3.74504698,-38.57320705,11.817,2024-04-09,10:19:10,6.52,37,37150.0,-3.74502763,-38.573229655,-0.37600000000000006,0.026000000000000155,-0.09600000000000097,0.13400000000000248,10.851999999999983,2.320000000000005,-0.18430281524588155,-0.9158765524052956,-0.47139356398404814,-7.924674265615572,32.6202353857899,-10.89341140066118,0.002200000000000002,-0.036800000000000034,0.01040000000000001,-8.0752,43.8452,-1.5582
2024-04-09,10:19:10,9/4/2024,13:14:27,,,0.0,0.0,0,0.18,-1.5,0.9,-4.09,-14.28,8.36,9,-3.74504698,-38.57320705,11.817,2024-04-09,10:19:10,6.52,37,37150.0,-3.74502376,-38.573234176,-0.24800000000000008,0.004000000000000137,0.3359999999999991,0.18200000000000252,10.839999999999984,4.236000000000006,0.31406582022210633,-2.029403257526506,0.9503818329523925,-6.2202669864386735,5.59374556890481,13.533297505386713,0.003600000000000003,-0.030000000000000027,0.018000000000000016,-4.0081999999999995,-13.994399999999999,8.1928
2024-04-09,10:19:10,9/4/2024,13:14:27,,,0.0,0.0,0,0.32,0.04,-0.61,-2.69,13.18,-1.22,10,-3.74504698,-38.57320705,11.817,2024-04-09,10:19:10,6.52,37,37150.0,-3.74501989,-38.573238697,-0.0860000000000001,-0.057999999999999864,0.23799999999999905,-0.24599999999999747,8.483999999999982,0.2440000000000056,0.33696233800373115,0.1682766241632761,-0.09155833562549119,-0.754394586022652,1.6536051351471523,-1.643044163784225,0.0064000000000000055,0.0008000000000000007,-0.012200000000000011,-2.6362,12.9164,-1.1956
2024-04-09,10:19:10,9/4/2024,13:14:27,,,0.0,0.0,0,0.44,3.23,-0.85,4.58,14.47,-15.93,1,-3.74504698,-38.57320705,11.817,2024-04-09,10:19:10,6.52,37,37150.0,-3.74501602,-38.573243218,0.027999999999999914,0.5660000000000001,-0.5720000000000011,-3.0159999999999973,20.62999999999998,-9.411999999999995,0.39616400381091593,3.2129842051408706,-1.4981776999254002,3.026586628025572,14.342163599704094,-19.38026168581457,0.008800000000000007,0.06460000000000006,-0.017000000000000015,4.4884,14.1806,-15.6114
2024-04-09,10:19:10,9/4/2024,13:14:27,,,0.0,0.0,0,0.96,2.17,-1.36,4.7,-35.4,-3.42,2,-3.74504698,-38.57320705,11.817,2024-04-09,10:19:10,6.52,37,37150.0,-3.74501215,-38.573247739,0.40199999999999997,0.4200000000000001,-0.280000000000001,-1.1479999999999975,4.541999999999983,-2.759999999999995,0.8274199665503107,2.57041872288991,-0.7829566641149666,7.157264068919019,-26.623978859953027,2.491869724189735,0.019200000000000016,0.043400000000000036,-0.027200000000000026,4.606,-34.692,-3.3516
2024-04-09,10:19:11,9/4/2024,13:14:27,,,0.0,0.0,0,0.18,-0.94,0.2,18.8,-81.42,35.83,3,-3.74500828,-38.57325226,11.863,2024-04-09,10:19:11,6.63,37,37151.0,-3.74500828,-38.57325226,0.4159999999999999,0.6000000000000001,-0.3440000000000011,4.260000000000003,-20.69000000000002,4.7240000000000055,0.6892055186369858,-1.846499681402661,-0.2650237495605593,14.003963616118481,-96.4053579954595,28.460232971834785,0.003600000000000003,-0.018800000000000015,0.0040000000000000036,18.424,-79.7916,35.1134
2024-04-09,10:19:11,9/4/2024,13:14:27,,,0.0,0.0,0,0.56,-4.67,-2.28,10.44,-111.51,1.04,4,-3.74500828,-38.57325226,11.863,2024-04-09,10:19:11,6.63,37,37151.0,-3.745004234,-38.573256789,0.4919999999999999,-0.03399999999999981,-0.9800000000000011,7.166000000000002,-40.13600000000002,3.260000000000005,-0.3402337170701524,-3.9181504529852935,-1.887248371874945,17.782419754665433,-95.51337092577884,10.874095217054794,0.01120000000000001,-0.09340000000000008,-0.045600000000000036,10.2312,-109.27980000000001,1.0192
2024-04-09,10:19:11,9/4/2024,13:14:27,,,0.0,0.0,0,-1.8,-1.44,-2.4,19.35,-30.52,-2.69,5,-3.74500828,-38.57325226,11.863,2024-04-09,10:19:11,6.63,37,37151.0,-3.745000188,-38.573261318,0.06799999999999992,-0.32999999999999985,-1.338000000000001,11.574000000000002,-48.87600000000002,2.966000000000005,-0.8061828608639858,-1.1347640399767933,-2.891334159876804,11.18278151598133,-37.68015628130357,-17.444203722498226,-0.03600000000000003,-0.028800000000000023,-0.04800000000000004,18.963,-29.909599999999998,-2.6362
2024-04-09,10:19:11,9/4/2024,13:14:27,,,0.0,0.0,0,0.54,2.45,-1.99,-7.26,-4.15,-22.46,6,-3.74500828,-38.57325226,11.863,2024-04-09,10:19:11,6.63,37,37151.0,-3.744996142,-38.573265847,0.08799999999999991,-0.48599999999999977,-1.5660000000000012,9.206000000000003,-52.60000000000001,1.660000000000005,-0.12550206427115293,1.0361293391169828,-1.225665904870519,-1.2445531574957376,-9.330938582915712,-3.8031469232205444,0.010800000000000011,0.04900000000000005,-0.03980000000000004,-7.1148,-4.067,-22.0108
2024-04-09,10:19:11,9/4/2024,13:14:27,,,0.0,0.0,0,0.11,-1.62,1.27,-4.76,-4.64,35.4,7,-3.74500828,-38.57325226,11.863,2024-04-09,10:19:11,6.63,37,37151.0,-3.744992096,-38.573270376,-0.0820000000000001,-1.244,-1.040000000000001,7.314000000000002,-46.44800000000002,9.424000000000005,0.30440703743077413,-0.12759004227127185,0.33042209210167,-6.312811083974713,-0.37366974810089476,19.756619867117973,0.002200000000000002,-0.03240000000000003,0.025400000000000023,-4.6648,-4.547199999999999,34.692
2024-04-09,10:19:11,9/4/2024,13:14:27,,,0.0,0.0,0,0.07,-0.28,-1.27,3.05,4.21,-2.2,8,-3.74500828,-38.57325226,11.863,2024-04-09,10:19:11,6.63,37,37151.0,-3.74498805,-38.573274905,-0.10400000000000009,-1.1119999999999999,-1.334000000000001,4.164000000000003,-29.32200000000002,1.8180000000000056,0.060105310318940466,-0.8229849205028428,-0.4911441130562611,0.175404791584721,20.507604438982337,4.6074094360278615,0.0014000000000000013,-0.005600000000000005,-0.025400000000000023,2.989,4.1258,-2.156
2024-04-09,10:19:11,9/4/2024,13:14:27,,,0.0,0.0,0,-0.14,0.32,-1.28,3.97,41.99,-9.64,9,-3.74500828,-38.57325226,11.863,2024-04-09,10:19:11,6.63,37,37151.0,-3.744984004,-38.573279434,-0.24400000000000013,-0.11399999999999988,-1.134000000000001,2.8700000000000028,1.377999999999983,-0.3179999999999943,0.07381380816145329,-0.038257182028145584,-1.6990648954238923,8.861332588335099,2.4402386434768957,-11.32550214239864,-0.0028000000000000026,0.0064000000000000055,-0.025600000000000022,3.8906,41.1502,-9.4472
2024-04-09,10:19:11,9/4/2024,13:14:27,,,0.0,0.0,0,0.51,-0.44,-1.91,13.49,-92.53,3.6,10,-3.74500828,-38.57325226,11.863,2024-04-09,10:19:11,6.63,37,37151.0,-3.744979958,-38.573283963,0.2179999999999999,0.0860000000000001,-1.036000000000001,1.6980000000000026,-11.024000000000019,0.9400000000000055,0.0238643852738615,-0.053985103036061965,-1.7580973311484267,9.842038998230635,-50.58723093565858,9.433440167867687,0.01020000000000001,-0.008800000000000007,-0.03820000000000003,13.2202,-90.6794,3.528
2024-04-09,10:19:11,9/4/2024,13:14:27,,,0.0,0.0,0,-1.21,-0.18,-1.84,3.11,-26.43,34.18,1,-3.74500828,-38.57325226,11.863,2024-04-09,10:19:11,6.63,37,37151.0,-3.744975912,-38.573288492,-0.13200000000000012,-0.43999999999999995,-1.006000000000001,3.772000000000003,-15.480000000000018,12.268000000000006,-0.7196764495838386,-0.011842834724670667,-1.8125243637393327,3.3717071077362863,-46.65742262612943,22.533918204941664,-0.02420000000000002,-0.003600000000000003,-0.036800000000000034,3.0477999999999996,-25.9014,33.4964
2024-04-09,10:19:11,9/4/2024,13:14:27,,,0.0,0.0,0,-0.91,1.53,-1.44,-5.62,18.55,-2.08,2,-3.74500828,-38.57325226,11.863,2024-04-09,10:19:11,6.63,37,37151.0,-3.744971866,-38.573293021,-0.33600000000000013,0.1900000000000001,-1.5480000000000012,3.6000000000000023,-10.842000000000017,4.772000000000006,-1.1480836341913083,1.028603781598467,-1.788955868395459,-2.722860031429642,12.158471061860412,5.789983931605668,-0.018200000000000018,0.030600000000000026,-0.028800000000000023,-5.5076,18.179000000000002,-2.0384
2024-04-09,10:19:12,9/4/2024,13:14:27,,,0.0,0.0,0,-0.61,0.74,-1.5,0.18,21.12,-4.76,3,-3.74496782,-38.57329755,11.941,2024-04-09,10:19:12,6.7,37,37152.0,-3.74496782,-38.57329755,-0.47200000000000014,0.39400000000000013,-1.594000000000001,3.0260000000000025,-7.460000000000017,4.260000000000005,-0.6260083644140996,1.1241671256072814,-0.7469749644705441,-3.5217076052189022,40.599781115926874,-0.6709196361786391,-0.012200000000000011,0.014800000000000013,-0.030000000000000027,0.1764,20.6976,-4.6648
2024-04-09,10:19:12,9/4/2024,13:14:27,,,0.0,0.0,0,-0.31,0.66,0.68,-3.54,53.89,15.38,4,-3.74496782,-38.57329755,11.941,2024-04-09,10:19:12,6.7,37,37152.0,-3.744963781,-38.573302114,-0.5060000000000001,0.4620000000000001,-1.202000000000001,1.5240000000000027,-5.080000000000015,9.264000000000006,-0.18981006949448964,0.37790596148414746,-0.09574198451963509,-1.848325259414097,35.63053212625345,4.955717784821193,-0.006200000000000006,0.013200000000000012,0.013600000000000013,-3.4692,52.8122,15.0724
2024-04-09,10:19:12,9/4/2024,13:14:27,,,0.0,0.0,0,-0.23,0.27,-0.94,-4.82,28.93,-4.7,5,-3.74496782,-38.57329755,11.941,2024-04-09,10:19:12,6.7,37,37152.0,-3.744959742,-38.573306678,-0.6540000000000001,0.6040000000000001,-1.0080000000000011,-2.1379999999999972,19.211999999999982,7.6040000000000045,-0.37042993974076466,0.8096533919366586,-0.8032161568305564,-3.2055773559572653,41.63999793136161,-2.1834425485812146,-0.004600000000000004,0.0054000000000000055,-0.018800000000000015,-4.7236,28.351399999999998,-4.606
2024-04-09,10:19:12,9/4/2024,13:14:27,,,0.0,0.0,0,-0.62,2.5,-1.86,-4.7,54.14,-15.2,6,-3.74496782,-38.57329755,11.941,2024-04-09,10:19:12,6.7,37,37152.0,-3.744955703,-38.573311242,-0.5360000000000001,1.1400000000000001,-1.0120000000000011,-3.699999999999997,35.325999999999986,-2.271999999999995,-0.4319190104439439,1.646520388894664,-1.1177697311521058,-8.529178565228621,45.3464829494217,-3.7471316949796005,-0.012400000000000012,0.050000000000000044,-0.03720000000000003,-4.606,53.0572,-14.895999999999999
2024-04-09,10:19:12,9/4/2024,13:14:27,,,0.0,0.0,0,0.25,0.63,0.54,-15.26,22.89,23.5,7,-3.74496782,-38.57329755,11.941,2024-04-09,10:19:12,6.7,37,37152.0,-3.744951664,-38.573315806,-0.30400000000000016,0.9600000000000002,-0.6160000000000011,-5.6279999999999974,36.19399999999998,2.844000000000005,-0.015312041558941752,1.3237582048223375,-0.5351767564231684,-11.72096049740673,28.349688160318294,7.2180423469119965,0.0050000000000000044,0.01260000000000001,0.010800000000000011,-14.954799999999999,22.4322,23.03
2024-04-09,10:19:12,9/4/2024,13:14:27,,,0.0,0.0,0,0.11,0.6,-1.11,-6.77,21.3,-4.15,8,-3.74496782,-38.57329755,11.941,2024-04-09,10:19:12,6.7,37,37152.0,-3.744947625,-38.573320370000005,-0.16000000000000011,0.932,-0.5380000000000011,-7.017999999999998,36.22999999999998,2.966000000000005,0.4063194443266114,0.5810480502730759,-0.5416292318954784,-8.207604733576416,20.12897701117291,4.189962092987659,0.002200000000000002,0.01200000000000001,-0.022200000000000022,-6.6346,20.874,-4.067
2024-04-09,10:19:12,9/4/2024,13:14:27,,,0.0,0.0,0,0.64,0.83,-1.32,-3.54,38.76,-6.96,9,-3.74496782,-38.57329755,11.941,2024-04-09,10:19:12,6.7,37,37152.0,-3.744943586,-38.573324934,0.02999999999999988,0.9660000000000002,-0.9380000000000012,-7.017999999999998,33.203999999999986,-1.5019999999999951,0.40611627968678005,0.19612799731844188,-1.0817941597891572,-4.080572460159367,36.1823801628438,-6.492077436216819,0.012800000000000011,0.016600000000000014,-0.026400000000000024,-3.4692,37.9848,-6.8208
2024-04-09,10:19:12,9/4/2024,13:14:27,,,0.0,0.0,0,-0.09,-0.87,-0.77,-6.59,41.14,-10.01,10,-3.74496782,-38.57329755,11.941,2024-04-09,10:19:12,6.7,37,37152.0,-3.744939547,-38.573329498,0.0579999999999999,0.7380000000000001,-0.9040000000000011,-7.371999999999997,35.64599999999998,-2.563999999999995,0.01182940629220109,-0.14929419169048236,-1.306859063032272,-5.192428054169756,44.40486583674446,-7.892310087678816,-0.0018000000000000015,-0.017400000000000016,-0.015400000000000014,-6.4582,40.3172,-9.8098
2024-04-09,10:19:12,9/4/2024,13:14:27,,,0.0,0.0,0,-0.42,-0.16,-1.48,-4.27,26.18,1.65,1,-3.74496782,-38.57329755,11.941,2024-04-09,10:19:12,6.7,37,37152.0,-3.744935508,-38.573334062,0.09799999999999989,0.2060000000000001,-0.8280000000000012,-7.285999999999997,30.053999999999984,0.8060000000000048,-0.38332936383179056,-0.4007869474172599,-1.426551232189678,-6.15171355264733,26.476180612233346,-11.77221020074138,-0.008400000000000006,-0.0032000000000000028,-0.029600000000000026,-4.1846,25.656399999999998,1.617
2024-04-09,10:19:12,9/4/2024,13:14:27,,,0.0,0.0,0,-0.24,0.1,-2.15,-7.45,21.85,-32.78,2,-3.74496782,-38.57329755,11.941,2024-04-09,10:19:12,6.7,37,37152.0,-3.744931469,-38.573338626,-1.1102230246251565e-16,0.10000000000000009,-1.366000000000001,-5.7239999999999975,29.845999999999982,-10.449999999999996,-0.36135919171638564,-0.1660076890313104,-1.3893402073549448,-4.6887647094927045,15.300551718449206,-13.815061681899156,-0.004800000000000004,0.0020000000000000018,-0.04300000000000004,-7.301,21.413,-32.1244
2024-04-09,10:19:13,9/4/2024,13:14:27,,,0.0,0.0,0,-0.13,0.22,0.3,-4.09,20.87,6.77,3,-3.74492743,-38.57334319,11.604,2024-04-09,10:19:13,6.73,36,37153.0,-3.74492743,-38.57334319,-0.04800000000000011,0.024000000000000084,-1.084000000000001,-5.187999999999997,29.759999999999984,-8.265999999999996,-0.021464814526139887,0.44877612272523437,-0.9439663940786098,-7.26485209051291,31.310218232401425,-3.2095382431329416,-0.0026000000000000025,0.004400000000000004,0.006000000000000005,-4.0081999999999995,20.4526,6.6346
2024-04-09,10:19:13,9/4/2024,13:14:27,,,0.0,0.0,0,0.08,0.05,-1.84,-11.6,38.7,5.31,4,-3.74492743,-38.57334319,11.604,2024-04-09,10:19:13,6.73,36,37153.0,-3.744923502,-38.573347503,-0.16000000000000011,-0.1319999999999999,-1.188000000000001,-6.799999999999997,29.747999999999983,-5.811999999999996,0.09962562088722307,0.4347471820270047,-0.6889762007394303,-9.72453381984682,31.848563068254023,-0.36913543766622015,0.0016000000000000014,0.0010000000000000009,-0.036800000000000034,-11.368,37.926,5.203799999999999
2024-04-09,10:19:13,9/4/2024,13:14:27,,,0.0,0.0,0,0.1,0.06,-0.33,-3.42,-4.27,-20.14,5,-3.74492743,-38.57334319,11.604,2024-04-09,10:19:13,6.73,36,37153.0,-3.744919574,-38.573351816,-0.12200000000000011,0.05400000000000009,-1.100000000000001,-6.165999999999998,20.665999999999986,-7.8379999999999965,-0.12217130623693566,-0.89902459020004,-1.1423055023107458,-3.032173279628517,-6.978620367211008,-8.161678117333373,0.0020000000000000018,0.001200000000000001,-0.006600000000000006,-3.3516,-4.1846,-19.7372
2024-04-09,10:19:13,9/4/2024,13:14:27,,,0.0,0.0,0,-0.64,-2.66,-2.77,2.56,-33.26,-2.99,6,-3.74492743,-38.57334319,11.604,2024-04-09,10:19:13,6.73,36,37153.0,-3.744915646,-38.573356129,-0.1660000000000001,-0.4459999999999999,-1.358000000000001,-4.799999999999998,8.777999999999983,-8.765999999999995,-0.24812762549285186,-1.8672016476686029,-2.0051994448531376,1.0671848145861913,-22.844927675384,-5.167851224569357,-0.012800000000000011,-0.05320000000000005,-0.055400000000000046,2.5088,-32.5948,-2.9302
